CONTROL,SMSA,AGE1,BEDRMS,BUILT,STATUS,TYPE,VALUE,VACANCY,TENURE,NUNITS,PER,ZINC2,ROOMS,ZADEQ,ZSMHC,METRO,WEIGHT,STRUCTURETYPE,OWNRENT,UTILITY,OTHERCOST,COST06,COST12,COST08,COSTMED,TOTSAL,ASSISTED,IPOV,LMED,L50,L80,FMR,GLMED,GL50,GL80,APLMED,ABL50,ABL80,ABLMED,BURDEN,INCRELAMIPCT,INCRELAMICAT,INCRELPOVPCT,INCRELPOVCAT,INCRELFMRPCT,INCRELFMRCAT,COST06RELAMIPCT,COST06RELAMICAT,COST06RELPOVPCT,COST06RELPOVCAT,COST06RELFMRPCT,COST06RELFMRCAT,COST08RELAMIPCT,COST08RELAMICAT,COST08RELPOVPCT,COST08RELPOVCAT,COST08RELFMRPCT,COST08RELFMRCAT,COST12RELAMIPCT,COST12RELAMICAT,COST12RELPOVPCT,COST12RELPOVCAT,COST12RELFMRPCT,COST12RELFMRCAT,COSTMedRELAMIPCT,COSTMedRELAMICAT,COSTMedRELPOVPCT,COSTMedRELPOVCAT,COSTMedRELFMRPCT,COSTMedRELFMRCAT,FMTZADEQ,FMTMETRO,FMTBUILT,FMTSTRUCTURETYPE,FMTBEDRMS,FMTOWNRENT,FMTCOST06RELPOVCAT,FMTCOST08RELPOVCAT,FMTCOST12RELPOVCAT,FMTCOSTMEDRELPOVCAT,FMTINCRELPOVCAT,FMTCOST06RELFMRCAT,FMTCOST08RELFMRCAT,FMTCOST12RELFMRCAT,FMTCOSTMEDRELFMRCAT,FMTINCRELFMRCAT,FMTCOST06RELAMICAT,FMTCOST08RELAMICAT,FMTCOST12RELAMICAT,FMTCOSTMEDRELAMICAT,FMTINCRELAMICAT,FMTASSISTED,FMTBURDEN,FMTSTATUS
'000000003883','7600',54,2,1960,'1',1,-6,-6,'2',4,1,25999,4,'1',982,'7',686.54018988,2,'2',67,0,982,982,982,982,25999,0,11161,84300,29505,44800,987,94736.34,33157.719,50346.24,66315.438,42631.353,64730.88,85262.706,0.4532482019,39.205049057,2,232.94507661,4,65.853596758,2,46.06937997,2,351.93979034,4,99.493414387,2,46.06937997,2,351.93979034,4,99.493414387,2,46.06937997,2,351.93979034,4,99.493414387,2,46.06937997,2,351.93979034,4,99.493414387,2,'1 Adequate','-5','1960-1979','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','0 Not Assisted','2 30% to 50%','-5'
'000000003885','7600',53,2,1919,'1',1,1000000,-6,'1',1,2,218000,5,'1',1578,'7',703.45614408,1,'1',186,100,6931.9547264,10793.513372,8139.8811649,6716.9076372,218000,-9,14366,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.0868623853,287.64041338,7,1517.4718084,4,552.17831814,3,325.20453791,7,1930.1001605,4,702.32570683,3,381.87299216,7,2266.429393,4,824.70933788,3,506.36503947,7,3005.293992,4,1093.5677176,3,315.11585556,7,1870.2234824,4,680.53775452,3,'1 Adequate','-5','-5','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5'
'000000003889','7600',44,4,1975,'1',1,-6,-6,'2',1,5,52000,6,'1',1613,'7',752.85373095,1,'2',302.16666667,10.416666667,1613,1613,1613,1613,26000,0,25211,84300,45522,69120,1704,94736.34,51157.6236,77677.056,102315.2472,54947.0772,83430.912,109894.1544,0.3722307692,50.823314631,3,206.25917258,4,76.291079812,2,58.711039138,3,255.92003491,4,94.659624413,2,58.711039138,3,255.92003491,4,94.659624413,2,58.711039138,3,255.92003491,4,94.659624413,2,58.711039138,3,255.92003491,4,94.659624413,2,'1 Adequate','-5','1960-1979','1 Single Family','4 4BR+','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','0 Not Assisted','2 30% to 50%','-5'
'000000003890','7600',23,2,1970,'1',1,-6,-6,'2',4,1,17000,4,'1',975,'7',752.85373095,2,'2',50,0,975,975,975,975,17000,0,11161,84300,29505,44800,987,94736.34,33157.719,50346.24,66315.438,42631.353,64730.88,85262.706,0.6882352941,25.635056501,1,152.31610071,3,43.059777102,1,45.740983168,2,349.43105457,4,98.784194529,2,45.740983168,2,349.43105457,4,98.784194529,2,45.740983168,2,349.43105457,4,98.784194529,2,45.740983168,2,349.43105457,4,98.784194529,2,'1 Adequate','-5','1960-1979','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 150-200% Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','1 LTE 50% FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','1 LTE 30% AMI','0 Not Assisted','3 Greater than 50%','-5'
'000000003913','7600',80,4,1950,'1',1,290000,-6,'1',1,2,29025,8,'1',639,'7',755.56732854,1,'1',301,79.166666667,2307.4935373,3427.3455446,2657.7922045,2245.1298814,0,-9,12968,84300,33720,51200,1704,94736.34,37894.536,57538.56,75789.072,54947.0772,83430.912,109894.1544,0.2641860465,38.297077975,2,223.82017273,4,42.583626761,1,83.989673515,5,711.75001151,4,135.4162874,3,96.740075721,5,819.80018646,4,155.97372092,3,124.75078637,7,1057.1701248,4,201.13530192,3,81.719719987,5,692.51384375,4,131.75644844,3,'1 Adequate','-5','1940-1959','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','1 LTE 50% FMR','5 80 - 100% AMI','5 80 - 100% AMI','7 120% AMI +','5 80 - 100% AMI','2 30 - 50% AMI','.','1 Less than 30%','-5'
'000000003915','7600',82,3,1960,'1',1,300000,-6,'1',1,1,33000,7,'1',497,'7',766.2278905,1,'1',213.33333333,75,2282.1197512,3440.587345,2644.4976828,2217.6056245,0,-9,10289,84300,29505,44800,1395,94736.34,33157.719,50346.24,66315.438,49262.8968,74800.128,98525.7936,0.1807272727,49.762168501,2,320.73087764,4,59.139784946,2,92.65065189,5,887.20760083,4,163.59281371,3,107.36265444,6,1028.0873487,4,189.56972637,3,139.68270518,7,1337.5789076,4,246.63708567,3,90.031474742,5,862.12678569,4,158.96814512,3,'1 Adequate','-5','1960-1979','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','2 30 - 50% AMI','.','1 Less than 30%','-5'
'000000003919','7600',36,5,1960,'1',1,340000,-6,'1',1,3,38000,8,'1',1994,'7',711.6575139,1,'1',186,38.333333333,2483.9579403,3796.8878799,2894.6529294,2410.84193,38000,-9,17268,84300,37935,57600,1959.6,94736.34,42631.353,64730.88,85262.706,60631.2576,92061.696,121262.5152,0.6296842105,44.568137446,2,220.06022701,4,48.479281486,1,81.936546878,5,575.38984024,4,126.75841704,3,95.483849222,5,670.52419027,4,147.71652018,3,125.24522928,7,879.52000925,4,193.7583119,3,79.524721254,5,558.4530762,4,123.02724689,3,'1 Adequate','-5','1960-1979','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','1 LTE 50% FMR','5 80 - 100% AMI','5 80 - 100% AMI','7 120% AMI +','5 80 - 100% AMI','2 30 - 50% AMI','.','3 Greater than 50%','-5'
'000000003921','7600',68,3,1940,'1',1,-6,-6,'2',1,1,28650,6,'1',1289,'7',704.75058827,1,'2',280.58333333,8,1289,1289,1289,1289,0,0,10289,84300,29505,44800,1395,94736.34,33157.719,50346.24,66315.438,49262.8968,74800.128,98525.7936,0.539895288,43.202609926,2,278.45271649,4,51.344086022,2,52.331473938,3,501.11769851,4,92.401433692,2,52.331473938,3,501.11769851,4,92.401433692,2,52.331473938,3,501.11769851,4,92.401433692,2,52.331473938,3,501.11769851,4,92.401433692,2,'1 Adequate','-5','1940-1959','1 Single Family','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','2 30 - 50% AMI','0 Not Assisted','3 Greater than 50%','-5'
'000000003924','7600',43,2,1985,'1',1,-6,-6,'2',4,1,45000,5,'1',1288,'7',720.86719938,2,'2',538,0,1288,1288,1288,1288,45000,0,11161,84300,29505,44800,987,94736.34,33157.719,50346.24,66315.438,42631.353,64730.88,85262.706,0.3434666667,67.857502502,4,403.18967834,4,113.98176292,3,60.425011611,4,461.60738285,4,130.4964539,3,60.425011611,4,461.60738285,4,130.4964539,3,60.425011611,4,461.60738285,4,130.4964539,3,60.425011611,4,461.60738285,4,130.4964539,3,'1 Adequate','-5','1980-1989','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','0 Not Assisted','2 30% to 50%','-5'
'000000003928','7600',64,2,1995,'1',1,-6,-6,'2',1,1,38740,5,'1',415,'7',643.63142802,1,'2',215.08333333,0,415,415,415,415,0,0,11161,84300,29505,44800,987,94736.34,33157.719,50346.24,66315.438,42631.353,64730.88,85262.706,0.128549303,58.417769932,3,347.1015142,4,98.125633232,2,19.469238989,1,148.73219246,2,42.046605876,1,19.469238989,1,148.73219246,2,42.046605876,1,19.469238989,1,148.73219246,2,42.046605876,1,19.469238989,1,148.73219246,2,42.046605876,1,'1 Adequate','-5','1990-1999','1 Single Family','2 2BR','2 Renter','2 100-150% Poverty','2 100-150% Poverty','2 100-150% Poverty','2 100-150% Poverty','4 200%+ Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','2 50.1 - 100% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','3 50 - 60% AMI','0 Not Assisted','1 Less than 30%','-5'
'000000003930','7600',34,2,1920,'1',1,-6,-6,'2',1,2,50001,5,'1',1800,'7',643.63142802,1,'2',83,16.666666667,1800,1800,1800,1800,48911,0,14366,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.4319913602,65.973891328,4,348.05095364,4,126.64893617,3,84.444892002,5,501.18334958,4,182.37082067,3,84.444892002,5,501.18334958,4,182.37082067,3,84.444892002,5,501.18334958,4,182.37082067,3,84.444892002,5,501.18334958,4,182.37082067,3,'1 Adequate','-5','-5','1 Single Family','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','5 80 - 100% AMI','5 80 - 100% AMI','4 60 - 80% AMI','0 Not Assisted','2 30% to 50%','-5'
'000000003939','7600',62,4,1970,'1',1,350000,-6,'1',1,3,56400,6,'1',670,'7',755.56732854,1,'1',149.33333333,54.166666667,2529.5841542,3881.1296803,2952.3584077,2454.317673,7000,-9,16781,84300,37935,57600,1704,94736.34,42631.353,64730.88,85262.706,54947.0772,83430.912,109894.1544,0.1425531915,66.148498735,4,336.09439247,4,82.746478873,2,92.073474446,5,602.9638649,4,148.44977431,3,107.4618909,6,703.73837262,4,173.26046994,3,141.26792099,7,925.12476737,4,227.76582631,3,89.33387536,5,585.02298385,4,144.03272729,3,'1 Adequate','-5','1960-1979','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','4 60 - 80% AMI','.','1 Less than 30%','-5'
'000000003941','7600',17,6,1919,'1',1,500000,-6,'1',1,1,1121,10,'1',3216,'7',729.09838226,1,'1',163.33333333,125,3611.3106965,5542.0900195,4215.2739158,3503.7871519,0,-9,11161,84300,29505,44800,2215.2,94736.34,33157.719,50346.24,66315.438,66315.438,100692.48,132630.876,34.426404996,1.6904057845,1,10.043902876,1,1.265122788,1,108.91312206,6,1294.2606206,4,163.02413762,3,127.12798235,7,1510.7154971,4,190.28863831,3,167.14328327,7,1986.2342154,4,250.18463432,3,105.6703313,6,1255.7251687,4,158.17023979,3,'1 Adequate','-5','-5','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','1 LTE Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','1 LTE 50% FMR','6 100 - 120% AMI','7 120% AMI +','7 120% AMI +','6 100 - 120% AMI','1 LTE 30% AMI','.','3 Greater than 50%','-5'
'000000003943','7600',71,3,1975,'1',1,210000,-6,'1',1,2,28800,7,'1',759,'7',835.247159,1,'1',217,66.666666667,1679.3171592,2490.2444749,1932.9817113,1634.1572705,0,-9,12968,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.31625,38.000201401,2,222.08513263,4,51.612903226,2,68.177767378,4,517.9880195,4,120.38115837,3,78.47616916,5,596.23124963,4,138.56499723,3,101.10020468,6,768.11982568,4,178.51214874,3,66.344343375,4,504.05838077,4,117.14389036,3,'1 Adequate','-5','1960-1979','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','2 30 - 50% AMI','.','2 30% to 50%','-5'
'000000003944','7600',27,2,1940,'1',1,-6,-6,'2',30,4,24000,5,'1',906,'7',686.54018988,4,'2',81,0,906,906,906,906,24000,0,21756,84300,42150,64000,987,94736.34,47368.17,71923.2,94736.34,42631.353,64730.88,85262.706,0.453,25.333467601,1,110.31439603,2,60.790273556,2,42.503928975,2,166.574738,3,91.79331307,2,42.503928975,2,166.574738,3,91.79331307,2,42.503928975,2,166.574738,3,91.79331307,2,42.503928975,2,166.574738,3,91.79331307,2,'1 Adequate','-5','1940-1959','4 20-49 units','2 2BR','2 Renter','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','2 100-150% Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','1 LTE 30% AMI','0 Not Assisted','2 30% to 50%','-5'
'000000003948','7600',24,3,1919,'1',1,-6,-6,'2',1,1,1400,5,'1',1090,'7',643.63142802,1,'2',90,0,1090,1090,1090,1090,1400,0,11161,84300,29505,44800,1395,94736.34,33157.719,50346.24,66315.438,49262.8968,74800.128,98525.7936,9.3428571429,2.1111223001,1,12.543678882,1,2.5089605735,1,44.25237129,2,390.64599946,4,78.136200717,2,44.25237129,2,390.64599946,4,78.136200717,2,44.25237129,2,390.64599946,4,78.136200717,2,44.25237129,2,390.64599946,4,78.136200717,2,'1 Adequate','-5','-5','1 Single Family','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','1 LTE Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','1 LTE 50% FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','1 LTE 30% AMI','0 Not Assisted','3 Greater than 50%','-5'
'000000003949','7600',61,4,1980,'1',1,290000,-6,'1',1,2,104000,7,'1',1610,'7',729.09838226,1,'1',151.33333333,97.5,2176.160204,3296.0122113,2526.4588712,2113.7965481,80000,-9,14366,84300,33720,51200,1704,94736.34,37894.536,57538.56,75789.072,54947.0772,83430.912,109894.1544,0.1857692308,137.2229495,7,723.93150494,4,152.58215962,3,79.209316123,5,605.91958902,4,127.70893216,3,91.959718329,5,703.45506645,4,148.26636568,3,119.97042898,6,917.72580017,4,193.42794667,3,76.939362595,5,588.55535239,4,124.0490932,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','6 100 - 120% AMI','5 80 - 100% AMI','7 120% AMI +','.','1 Less than 30%','-5'
'000000003951','7600',58,3,1930,'1',1,385000,-6,'1',1,3,115000,5,'1',1233,'7',766.2278905,1,'1',253.66666667,41.666666667,2854.025903,4340.7259817,3319.0775818,2771.2327736,115000,-9,16781,84300,37935,57600,1395,94736.34,42631.353,64730.88,85262.706,49262.8968,74800.128,98525.7936,0.1286608696,134.87725806,7,685.29884989,4,206.09318996,3,115.86918709,6,680.29936309,4,204.58967047,3,134.74959036,7,791.15132157,4,237.92670837,3,176.22698881,7,1034.6763558,4,311.16315281,3,112.50790975,6,660.56439393,4,198.65467911,3,'1 Adequate','-5','-5','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','7 120% AMI +','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5'
'000000003952','7600',61,2,1970,'1',1,-6,-6,'2',4,2,50300,4,'1',908,'7',686.54018988,2,'2',101,12.166666667,908,908,908,908,37000,0,14366,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.2166202783,66.368407308,4,350.13225672,4,127.40628166,3,42.597756632,2,252.81915634,4,91.995947315,2,42.597756632,2,252.81915634,4,91.995947315,2,42.597756632,2,252.81915634,4,91.995947315,2,42.597756632,2,252.81915634,4,91.995947315,2,'1 Adequate','-5','1960-1979','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','4 60 - 80% AMI','0 Not Assisted','1 Less than 30%','-5'
'000000003966','7600',42,3,1960,'1',1,-6,-6,'2',2,5,54000,5,'1',1188,'7',643.63142802,2,'2',538,0,1188,1188,1188,1188,54000,0,25603,84300,45522,69120,1395,94736.34,51157.6236,77677.056,102315.2472,49262.8968,74800.128,98525.7936,0.264,52.778057501,3,210.91278366,4,96.774193548,2,48.231024855,2,185.60324962,3,85.161290323,2,48.231024855,2,185.60324962,3,85.161290323,2,48.231024855,2,185.60324962,3,85.161290323,2,48.231024855,2,185.60324962,3,85.161290323,2,'1 Adequate','-5','1960-1979','2 2-4 units','3 3BR','2 Renter','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','3 50 - 60% AMI','0 Not Assisted','1 Less than 30%','-5'
'000000003969','7600',56,3,1980,'1',1,300000,-6,'1',1,2,81216,6,'1',2055,'7',704.75058827,1,'1',286.5,39,2319.2864179,3477.7540117,2681.6643495,2254.7722911,77216,-9,14366,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.3036347518,107.16056795,6,565.33481832,4,145.5483871,3,94.159563021,5,645.7709642,4,166.25709089,3,108.87156557,6,746.66973395,4,192.23400355,3,141.19161631,7,968.32911366,4,249.30136285,3,91.540385873,5,627.80796078,4,161.6324223,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','6 100 - 120% AMI','.','2 30% to 50%','-5'
'000000003981','7600',51,3,1975,'1',1,425000,-6,'1',1,2,140000,7,'1',1000,'7',835.88497145,1,'1',237,79.166666667,3140.6974254,4781.8598499,3654.0661618,3049.3024125,136000,-9,14366,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.0857142857,184.72320126,7,974.52317973,4,250.89605735,3,127.50762255,7,874.48069758,4,225.13960039,3,148.34962615,7,1017.4206214,4,261.94022665,3,194.13636471,7,1331.438076,4,342.78565232,3,123.79712159,7,849.03310941,4,218.58798656,3,'1 Adequate','-5','1960-1979','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5'
'000000003989','7600',68,1,1980,'1',1,-6,-6,'2',100,1,8640,3,'2',220,'7',715.14603113,5,'2',70,0,220,220,220,220,0,1,10289,84300,29505,44800,820,94736.34,33157.719,50346.24,66315.438,35526.1275,53942.4,71052.255,0.3055555556,13.02864048,1,83.973175236,1,26.341463415,1,12.385250827,1,85.528234036,1,26.829268293,1,12.385250827,1,85.528234036,1,26.829268293,1,12.385250827,1,85.528234036,1,26.829268293,1,12.385250827,1,85.528234036,1,26.829268293,1,'2 Moderately Inadequ','-5','1980-1989','5 50+ units','1 1BR','2 Renter','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 Assisted','2 30% to 50%','-5'
'000000003996','7600',55,3,1975,'1',1,300000,-6,'1',1,4,116200,8,'1',1006,'7',732.53079653,1,'1',241,55,2289.7864179,3448.2540117,2652.1643495,2225.2722911,15000,-9,22128,84300,42150,64000,1395,94736.34,47368.17,71923.2,94736.34,49262.8968,74800.128,98525.7936,0.1038898451,122.65620563,7,525.12653651,4,208.2437276,3,92.961907101,5,413.91656144,4,164.14239555,3,107.67390965,6,479.4223336,4,190.11930821,3,139.99396039,7,623.32863552,4,247.18666751,3,90.342729953,5,402.25457179,4,159.51772696,3,'1 Adequate','-5','1960-1979','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','7 120% AMI +','.','1 Less than 30%','-5'
'000000003998','7600',50,3,1950,'1',1,260000,-6,'1',1,1,46000,6,'1',1642,'7',766.2278905,1,'1',256.66666667,20.833333333,2005.4482289,3009.4534768,2319.5091029,1949.5359857,46000,-9,11161,84300,29505,44800,1395,94736.34,33157.719,50346.24,66315.438,49262.8968,74800.128,98525.7936,0.4283478261,69.365447002,4,412.14944897,4,82.437275986,2,81.418201491,5,718.73424563,4,143.75972967,3,94.168603698,5,831.29078143,4,166.27305397,3,122.17931434,7,1078.5605149,4,215.73143203,3,79.148247963,5,698.69581065,4,139.75168356,3,'1 Adequate','-5','1940-1959','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','5 80 - 100% AMI','7 120% AMI +','5 80 - 100% AMI','4 60 - 80% AMI','.','2 30% to 50%','-5'
'000000004004','7600',40,4,1950,'1',1,290000,-6,'1',1,2,79000,7,'1',398,'7',826.54562204,1,'1',140.33333333,72.5,2140.160204,3260.0122113,2490.4588712,2077.7965481,79000,-9,14366,84300,33720,51200,1704,94736.34,37894.536,57538.56,75789.072,54947.0772,83430.912,109894.1544,0.0604556962,104.23666357,6,549.90950856,4,115.90375587,3,77.89896435,5,595.89592203,4,125.5962561,3,90.649366557,5,693.43139946,4,146.15368962,3,118.6600772,6,907.70213318,4,191.31527062,3,75.629010822,4,578.5316854,4,121.93641714,3,'1 Adequate','-5','1940-1959','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','6 100 - 120% AMI','.','1 Less than 30%','-5'
